domain,vertical,region,company,batch,stratum,n_article_urls,best_path,qualified,error,crawls
hatchways.io,software_saas,us,Hatchways,yc_directory,yc_directory,97,blog/,True,,
rightatschool.com,services_other,us,Right At School,inc.com_api_i5list,inc.com_api_i5list,23,blog/,False,,
fello.in,fintech_insurance,us,Fello,yc_directory,yc_directory,23,blog/,False,,
tenica-gs.com,services_other,us,TENICA Global Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
audobox.com,software_saas,us,Audobox,yc_directory,yc_directory,3,blog.,False,,
pfleet.com,fintech_insurance,us,Plavan Commercial Fueling,inc.com_api_i5list,inc.com_api_i5list,107,blog/,True,,
giltnersolutions.com,services_other,us,Avid Holdings.,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
languagenetworkusa.com,services_other,us,Language Network,inc.com_api_i5list,inc.com_api_i5list,58,blog/,True,,
hioperator.com,services_other,us,HiOperator,inc.com_api_i5list,inc.com_api_i5list,7,blog.,False,,
thegarrettco.com,services_other,us,The Garrett Companies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
rentobo.com,ecommerce_retail,us,Rentobo,yc_directory,yc_directory,40,blog/,True,,
asim.sh,software_saas,us,aSim,yc_directory,yc_directory,0,,False,,
lettucegrow.com,ecommerce_retail,us,Lettuce Grow,inc.com_api_i5list,inc.com_api_i5list,62,resources/,True,,
siegfriedgroup.com,services_other,us,The Siegfried Group,inc.com_api_i5list,inc.com_api_i5list,201,blog.,True,,
coedistributing.com,ecommerce_retail,us,JMJS DBA COE DISTRIBUTING,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
jobble.com,services_other,us,Jobble,inc.com_api_i5list,inc.com_api_i5list,1,blog.,False,,
responsivetechnologypartners.com,services_other,us,Responsive Technology Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
paymerang.com,fintech_insurance,us,Paymerang,inc.com_api_i5list,inc.com_api_i5list,174,blog/,True,,
thetreecenter.com,ecommerce_retail,us,The Tree Center,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
is-grp.com,services_other,us,ISG,inc.com_api_i5list,inc.com_api_i5list,95,blog.,True,,
modularscience.com,services_other,us,Modular Science,yc_directory,yc_directory,0,,False,,
eatcaulipower.com,ecommerce_retail,us,Caulipower,inc.com_api_i5list,inc.com_api_i5list,40,blog/,True,,
dstadvisorygroup.com,fintech_insurance,us,DST Advisory Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
magna.so,fintech_insurance,us,Magna,yc_directory,yc_directory,0,,False,,
chartjs.org,devtools,,Chart.Js,g2.com_wayback,g2.com_wayback,0,,False,,
cutrans.com,services_other,us,CHINA UNITED TRANSPORT,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
startup-house.com,services_other,eu,Startup Development House,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,1,blog/,False,,
fundthatflip.com,fintech_insurance,us,Fund That Flip,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
rollworks.com,software_saas,,RollWorks Account-Based Platform,g2.com_wayback,g2.com_wayback,0,,False,,
ntiva.com,services_other,us,Ntiva,inc.com_api_i5list,inc.com_api_i5list,209,blog/,True,,
flexfunds.com,fintech_insurance,us,FlexFunds ETP,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
porter.run,devtools,us,Porter,yc_directory,yc_directory,17,blog.,False,,
securestrux.com,services_other,us,SecureStrux,inc.com_api_i5list,inc.com_api_i5list,101,blog.,True,,
bostoncar.com,services_other,us,Above All Transportation/ Boston Car Service,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
geosite.io,software_saas,us,Geosite,yc_directory,yc_directory,0,,False,,
saljol.de,health,eu,Saljol,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
primearccapital.com,fintech_insurance,us,PrimeArc Capital,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
memamp.com,services_other,us,Memamp,yc_directory,yc_directory,0,,False,,
techolution.com,services_other,us,Techolution,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
davidbayer.com,services_other,us,David Bayer Businesses,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
incauthority.com,services_other,us,Inc Authority,inc.com_api_i5list,inc.com_api_i5list,280,blog/,True,,
lylecontractingsolutions.com,services_other,us,Lyle Contracting Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
formulafolios.com,fintech_insurance,us,FormulaFolio Investments,inc.com_api_i5list,inc.com_api_i5list,146,blog/,True,,
canidium.com,services_other,us,Canidium,inc.com_api_i5list,inc.com_api_i5list,185,blog.,True,,
mie-solutions.com,software_saas,us,MIE Solutions,inc.com_api_i5list,inc.com_api_i5list,126,blog.,True,,
bumptechnologies.com,software_saas,us,Bump,yc_directory,yc_directory,1,blog/,False,,
tridenthazmat.com,services_other,us,Trident Environmental Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mazemap.com,software_saas,eu,MazeMap,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
diamondbanc.com,fintech_insurance,us,Diamond Banc,inc.com_api_i5list,inc.com_api_i5list,176,blog/,True,,
radiuscargo.com,services_other,us,Radius International,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
contiorg.com,services_other,us,CONTI Organization,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
actioncleanup.com,ecommerce_retail,us,Action Unlimited Resources,inc.com_api_i5list,inc.com_api_i5list,192,blog/,True,,
hajoona.com,health,eu,hajoona,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,0,,False,,
kapitaldata.com,services_other,us,Kapital Data,inc.com_api_i5list,inc.com_api_i5list,59,blog/,True,,
serviceprofessor.com,services_other,us,Service Professor,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
intellectsolutions.com,services_other,us,Intellect Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
weedcontrolokc.com,services_other,us,Elite Lawn Care,inc.com_api_i5list,inc.com_api_i5list,24,blog/,False,,
viome.com,health,us,Viome,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
westminsteramerican.com,fintech_insurance,us,Westminster American Insurance Company,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
resistance.bio,health,us,ResistanceBio,yc_directory,yc_directory,0,,False,,
cuttingboardcompany.com,ecommerce_retail,us,Cutting Board Company,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
zox.la,ecommerce_retail,us,ZOX,inc.com_api_i5list,inc.com_api_i5list,285,blog/,True,,
glensideauto.com,ecommerce_retail,us,Glenside Auto Sales Company,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ecogate.com,services_other,us,Ecogate,inc.com_api_i5list,inc.com_api_i5list,11,blog/,False,,
thoroughcare.net,health,us,ThoroughCare,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
deepbluecommunications.com,services_other,us,Deep Blue Communications,inc.com_api_i5list,inc.com_api_i5list,11,blog/,False,,
flyhomes.com,services_other,us,Flyhomes,inc.com_api_i5list,inc.com_api_i5list,131,blog/,True,,
stockunlock.com,fintech_insurance,us,Stock Unlock,yc_directory,yc_directory,0,,False,,
figma.com,software_saas,us,Figma,g2.com_wayback,g2.com_wayback,191,blog/,True,,
logistyx.com,software_saas,us,Logistyx Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
lexter.ai,software_saas,us,Lexter.ai,yc_directory,yc_directory,0,,False,,
dynavap.com,ecommerce_retail,us,DynaVap,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
kenwayconsulting.com,services_other,us,Kenway Consulting,inc.com_api_i5list,inc.com_api_i5list,267,blog/,True,,
alliancetechpartners.com,services_other,us,Alliance Technology Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
lemfi.com,fintech_insurance,eu,LemFi,yc_directory,yc_directory,0,,False,,
buymeacoffee.com,fintech_insurance,eu,Buy Me a Coffee,yc_directory,yc_directory,113,blog/,True,,
almworks.com,software_saas,us,ALM Works,inc.com_api_i5list,inc.com_api_i5list,106,blog/,True,,
biocogniv.com,health,us,Biocogniv,yc_directory,yc_directory,0,,False,,
just-eat.co.uk,ecommerce_retail,uk,Just Eat,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,149,blog.,True,,
acmetek.com,software_saas,us,Acmetek Global Solutions,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
nmbs.io,services_other,us,Nimbus Consulting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
plush.com,ecommerce_retail,us,Beverly Hills Teddy Bear,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
manatal.com,software_saas,,Manatal,g2.com_wayback,g2.com_wayback,203,blog/,True,,
bluerose-consulting.com,services_other,us,Blue Rose Consulting Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
silvercloudinc.com,software_saas,us,SilverCloud,inc.com_api_i5list,inc.com_api_i5list,138,blog/,True,,
redlinesteel.com,ecommerce_retail,us,Redline Steel,inc.com_api_i5list,inc.com_api_i5list,92,blog/,True,,
sugarwish.com,ecommerce_retail,us,Sugarwish,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
tellerex.com,services_other,us,Tellerex,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
paychex.com,software_saas,us,Paychex Flex,g2.com_wayback,g2.com_wayback,0,,False,,
fortcapitallp.com,services_other,us,Fort,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
britishswimschool.com,services_other,us,British Swim School,inc.com_api_i5list,inc.com_api_i5list,148,blog/,True,,
inertiallabs.com,services_other,us,Inertial Labs,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mightyswell.com,ecommerce_retail,us,Mighty Swell Spiked Seltzers,inc.com_api_i5list,inc.com_api_i5list,27,blog/,True,,
backpackbang.com,services_other,us,Backpack,yc_directory,yc_directory,0,,False,,
fundmylawsuitnow.com,fintech_insurance,us,Nova Legal Funding,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
onpointgroup.com,services_other,us,OnPoint Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
highpointgutter.com,services_other,us,High Point Gutter,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
sstid.com,services_other,us,Strategic Systems & Technology Corporation,inc.com_api_i5list,inc.com_api_i5list,52,blog/,True,,
habitlabs.com,ecommerce_retail,us,Habit Labs,yc_directory,yc_directory,88,blog.,True,,
ixisdigital.com,services_other,us,IXIS,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
oh-deer.com,services_other,us,ohDEER South Shore,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
windowworld-btr.com,services_other,us,Window World of Baton Rouge,inc.com_api_i5list,inc.com_api_i5list,43,blog/,True,,
idelic.com,software_saas,us,Idelic,inc.com_api_i5list,inc.com_api_i5list,25,blog.,True,,
clarionsecurity.com,services_other,us,Clarion Security,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
investbamboo.com,fintech_insurance,us,Bamboo,yc_directory,yc_directory,47,blog.,True,,
abodeluxuryrentals.com,services_other,us,Abode Luxury Rentals,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ingrainworks.com,services_other,us,Ingrain Construction,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bsis-llc.com,services_other,us,Blue Sky Innovative Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
lajollalogic.com,services_other,us,La Jolla Logic,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
ttchicago.com,services_other,us,TradeTec Skyline,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
moresurfacecare.com,ecommerce_retail,us,MORE Surface Care,inc.com_api_i5list,inc.com_api_i5list,31,blog/,True,,
aletatechnologies.com,software_saas,us,Aleta Technologies,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
plivo.com,software_saas,us,Plivo,yc_directory,yc_directory,160,blog/,True,,
cloudmybiz.com,services_other,us,CloudMyBiz,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
upstreamlife.us,fintech_insurance,us,Upstream Life Insurance Company,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
mineralsoft.com,software_saas,us,MineralSoft,yc_directory,yc_directory,0,,False,,
casinopromoproducts.com,services_other,us,Proforma Bay Business Resources,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
pitviper.com,ecommerce_retail,us,Pit Viper,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
agapetransportation.com,health,us,Agape Luxury Corp,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
gotreehouse.com,edtech,us,Treehouse,yc_directory,yc_directory,4,blog.,False,,
alloutparkinglots.com,services_other,us,All Out Parking Lots,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
enhancers.it,services_other,eu,Enhancers,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
mystery.org,edtech,us,Mystery.org,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
farmgirlflowers.com,ecommerce_retail,us,Farmgirl Flowers,inc.com_api_i5list,inc.com_api_i5list,4,blog/,False,,
advancedoperationspartners.com,services_other,us,Advanced Operations Partners,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
leapros.com,services_other,us,Leapros,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
thebeverlyhillsestates.com,services_other,us,The Beverly Hills Estates,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
keynua.com,software_saas,us,Keynua,yc_directory,yc_directory,1,blog.,False,,
stackshine.com,fintech_insurance,us,Stackshine,yc_directory,yc_directory,0,,False,,
scynceled.com,ecommerce_retail,us,Scynce LED,inc.com_api_i5list,inc.com_api_i5list,57,blog/,True,,
glhunt.com,services_other,us,GL Hunt Co.,inc.com_api_i5list,inc.com_api_i5list,20,blog/,False,,
intechtrailers.com,ecommerce_retail,us,inTech Trailers,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
privy.com,software_saas,us,Privy,g2.com_wayback,g2.com_wayback,174,blog/,True,,
choice.xyz,fintech_insurance,us,Choice Merchant Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
newenergyequity.com,services_other,us,New Energy Equity,inc.com_api_i5list,inc.com_api_i5list,46,blog.,True,,
paleovalley.com,health,us,Paleovalley,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
up.codes,software_saas,us,UpCodes,yc_directory,yc_directory,0,,False,,
gappsgroup.com,services_other,eu,Gapps,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,14,blog/,False,,
bigelk.com,services_other,us,Big Elk Energy Systems,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
pegcompanies.com,services_other,us,PEG Compaines,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
wereno.com,services_other,us,WeReno,yc_directory,yc_directory,12,blog/,False,,
keepingcurrentmatters.com,services_other,us,Keeping Current Matters,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
romariccorp.com,software_saas,us,Romaric Automation Design,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
spinnakerconsultinggroup.com,services_other,us,Spinnaker Consulting Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
kipsu.com,software_saas,us,Kipsu Inc,inc.com_api_i5list,inc.com_api_i5list,194,blog/,True,,
sustainablesupply.com,ecommerce_retail,us,Sustainable Supply,inc.com_api_i5list,inc.com_api_i5list,77,blog.,True,,
staffdna.com,health,us,StaffDNA,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
varsal.com,services_other,us,Varsal,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
steelroot.us,services_other,us,Steel Root,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
letterdrop.com,software_saas,us,Letterdrop,yc_directory,yc_directory,45,blog/,True,,
jiminys.com,ecommerce_retail,us,Jiminy's,inc.com_api_i5list,inc.com_api_i5list,89,blog/,True,,
cofactr.com,software_saas,us,Cofactr,yc_directory,yc_directory,6,blog/,False,,
dialect.to,devtools,us,Dialect,yc_directory,yc_directory,0,,False,,
glideplatform.com,fintech_insurance,us,Glide Capital,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
meritfa.com,fintech_insurance,us,Merit Financial Advisors,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
kclengineering.com,services_other,us,KCL Engineering,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
juliannarae.com,ecommerce_retail,us,Julianna Rae,inc.com_api_i5list,inc.com_api_i5list,132,blog/,True,,
pdq.com,software_saas,us,PDQ.com Corporation,inc.com_api_i5list,inc.com_api_i5list,155,blog/,True,,
mackeyadvisors.com,fintech_insurance,us,MACKEY,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
legaleaseplan.com,fintech_insurance,us,LegalEASE,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
employdrive.com,software_saas,us,Employdrive,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
heartland.us,fintech_insurance,us,Heartland Payroll,g2.com_wayback,g2.com_wayback,0,,False,,
alokai.com,devtools,eu,Alokai,yc_directory,yc_directory,0,,False,,
elpha.com,services_other,us,Elpha,yc_directory,yc_directory,0,,False,,
bentonroofing.com,services_other,us,Benton Roofing,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
govpredict.com,software_saas,us,GovPredict,yc_directory,yc_directory,57,blog/,True,,
tuvahealth.com,health,us,Tuva Health,yc_directory,yc_directory,0,,False,,
strongeru.com,health,us,Stronger U Nutrition,inc.com_api_i5list,inc.com_api_i5list,265,blog/,True,,
procureitnetwork.com,software_saas,us,ProcureIT Network,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
hologenixllc.com,health,us,Hologenix LLC,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
volteodigital.com,services_other,us,Volteo Digital,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
kindful.com,software_saas,us,Kindful,inc.com_api_i5list,inc.com_api_i5list,226,blog/,True,,
upfort.com,fintech_insurance,us,Upfort,yc_directory,yc_directory,0,,False,,
lucidiait.com,services_other,us,Lucidia IT,inc.com_api_i5list,inc.com_api_i5list,3,blog/,False,,
evansconsulting.com,services_other,us,Evans Incorporated,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
vac2go.com,services_other,us,Vac2Go,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
massageluxe.com,health,us,Massage Luxe International,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
aspsys.com,services_other,us,Aspen Systems,inc.com_api_i5list,inc.com_api_i5list,1,blog/,False,,
exbsolutions.com,software_saas,us,EXB Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
tatcs.com,services_other,us,T and T Consulting Services,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
okayhq.com,software_saas,us,Okay,yc_directory,yc_directory,12,blog/,False,,
hutsy.co,services_other,us,Hutsy,yc_directory,yc_directory,0,,False,,
keends.com,software_saas,us,Keen Decision Systems,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
keychainlogistics.com,software_saas,us,Keychain Logistics,yc_directory,yc_directory,19,blog.,False,,
unitedmedco.com,services_other,us,United Medco,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
cap-rx.com,health,us,Capital Rx,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
infoverity.com,services_other,us,Infoverity,inc.com_api_i5list,inc.com_api_i5list,28,blog/,True,,
unitedsolutions.biz,services_other,us,United Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
bookkeeper360.com,services_other,us,Bookkeeper360,inc.com_api_i5list,inc.com_api_i5list,172,blog/,True,,
symplr.com,health,us,Vendor Credentialing Service,inc.com_api_i5list,inc.com_api_i5list,213,blog/,True,,
avocademy.com,edtech,us,Avocademy,yc_directory,yc_directory,85,blog/,True,,
consolidatedanalytics.com,fintech_insurance,us,Consolidated Analytics,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
jobspice.com,services_other,us,Jobspice,yc_directory,yc_directory,1,blog.,False,,
cenero.com,services_other,us,Cenero,inc.com_api_i5list,inc.com_api_i5list,7,resources/,False,,
bimaplan.co,fintech_insurance,us,Bimaplan,yc_directory,yc_directory,0,,False,,
7layers.com,services_other,eu,7Layers,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,223,blog/,True,,
blackbear.tech,services_other,us,Black Bear Technology Solutions,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
abpelectrical.com,services_other,us,ABP Electrical Systems,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
anyvite.com,software_saas,us,Anyvite,yc_directory,yc_directory,50,blog/,True,,
kinga-mathe.com,ecommerce_retail,eu,Kinga Mathe,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,2,blog/,False,,
cybersecurityintelligence.com,services_other,eu,Radar Cyber Security,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,382,blog/,True,,
justappraised.com,software_saas,us,Just Appraised,yc_directory,yc_directory,0,,False,,
mailtime.com,software_saas,us,MailTime,yc_directory,yc_directory,37,blog.,True,,
2020gene.com,health,us,20/20 GeneSystems,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
markspain.com,services_other,us,Mark Spain Real Estate,inc.com_api_i5list,inc.com_api_i5list,260,blog/,True,,
cardmyyard.com,ecommerce_retail,us,Card My Yard,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
fao-consulting.com,services_other,eu,FAO Consulting,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,0,,False,,
inovapayroll.com,software_saas,us,Inova Payroll,inc.com_api_i5list,inc.com_api_i5list,87,blog.,True,,
onestepgps.com,software_saas,us,One Step GPS,inc.com_api_i5list,inc.com_api_i5list,2,blog/,False,,
scanwellhealth.com,health,us,Scanwell Health,yc_directory,yc_directory,8,blog/,False,,
soccershotsfranchising.com,services_other,us,Soccer Shots Franchising,inc.com_api_i5list,inc.com_api_i5list,16,blog/,False,,
epwealth.com,fintech_insurance,us,EP Wealth Advisors,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
techorbit.com,services_other,us,Techorbit,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
blitzesports.com,services_other,us,Blitz Esports,yc_directory,yc_directory,0,,False,,
collision-works.com,services_other,us,Collision Works,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
menten.ai,health,us,Menten AI,yc_directory,yc_directory,0,,False,,
letstalkinteractive.com,health,,Let's Talk Telehealth Video Conferencing Office Suite,g2.com_wayback,g2.com_wayback,153,blog/,True,,
hashkitchen.com,ecommerce_retail,us,Hash Kitchen,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
momentus.space,services_other,us,Momentus,yc_directory,yc_directory,0,,False,,
fundrise.com,fintech_insurance,us,Fundrise,inc.com_api_i5list,inc.com_api_i5list,377,blog.,True,,
pics-itech.com,services_other,us,Professional Implementation Consulting Services In,inc.com_api_i5list,inc.com_api_i5list,63,blog.,True,,
eatwellnashville.com,ecommerce_retail,us,Eat Well Nashville,inc.com_api_i5list,inc.com_api_i5list,140,blog/,True,,
compassmsp.com,services_other,us,CompassMSP,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
jacksonhedden.com,services_other,us,Jackson Hedden,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
urbanfootprint.com,software_saas,us,UrbanFootprint,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
usefulbi.com,services_other,us,UsefulBI Corporation,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
universum.ro,services_other,eu,Universum Events,ft1000_wayback:20230425220624,ft1000_wayback:20230425220624,1,blog/,False,,
detroitwingco.com,ecommerce_retail,us,Detroit Wing Company,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
doxy.me,health,us,Doxy.me,g2.com_wayback,g2.com_wayback,65,blog/,True,,
pecnw.com,services_other,us,Pacific Energy Concepts,inc.com_api_i5list,inc.com_api_i5list,19,blog/,False,,
nomadgoods.com,ecommerce_retail,us,Nomad Goods,inc.com_api_i5list,inc.com_api_i5list,53,blog/,True,,
benton-georgia.com,services_other,us,Benton Georgia,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
markaz.app,ecommerce_retail,us,Markaz Technologies,yc_directory,yc_directory,77,blog/,True,,
rehook.ai,software_saas,us,Rehook.ai,yc_directory,yc_directory,0,,False,,
squire.ai,devtools,us,Squire.ai,yc_directory,yc_directory,0,,False,,
teleo.ai,services_other,us,Teleo,yc_directory,yc_directory,1,blog/,False,,
getfishtank.ca,services_other,us,Moosend,g2.com_wayback,g2.com_wayback,316,blog/,True,,
zuddl.com,software_saas,us,Zuddl,yc_directory,yc_directory,79,blog/,True,,
carrollorg.com,services_other,us,Carroll Organization,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
tajir.app,ecommerce_retail,us,Tajir,yc_directory,yc_directory,2,blog/,False,,
rtgmedical.com,health,us,RTG Medical,inc.com_api_i5list,inc.com_api_i5list,174,blog.,True,,
erewhonmarket.com,ecommerce_retail,us,Erewhon,inc.com_api_i5list,inc.com_api_i5list,4,blog/,False,,
livestorm.co,software_saas,eu,Livestorm,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,219,blog/,True,,
surgeonandassociates.com,services_other,us,Surgeon and Associates,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
trafficsafetystore.com,ecommerce_retail,us,MUVZ,inc.com_api_i5list,inc.com_api_i5list,225,blog/,True,,
fwpromo.com,ecommerce_retail,us,Just Right Products,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
finflx.com,software_saas,us,FinFlx,yc_directory,yc_directory,1,blog/,False,,
resnickroof.com,services_other,us,Resnick Roofing & Contracting,inc.com_api_i5list,inc.com_api_i5list,36,blog/,True,,
idinsight.com,services_other,us,ID Insight,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
powerhouseai.com,software_saas,us,Powerhouse AI,yc_directory,yc_directory,0,,False,,
thsconstructors.com,services_other,us,THS Constructors,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
sageservicesgroup.com,health,us,Sage Services Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
postscript.io,software_saas,us,Postscript,yc_directory,yc_directory,123,blog/,True,,
degoo.com,software_saas,eu,Degoo,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,1,blog/,False,,
gitprime.com,devtools,us,GitPrime,yc_directory,yc_directory,313,blog.,True,,
realvnc.com,software_saas,other,VNC Connect,g2.com_wayback,g2.com_wayback,0,,False,,
batteryrecyclersofamerica.com,services_other,us,Battery Recyclers of America,inc.com_api_i5list,inc.com_api_i5list,19,blog/,False,,
bigbinary.com,services_other,us,BigBinary,inc.com_api_i5list,inc.com_api_i5list,271,blog/,True,,
encapture.com,software_saas,us,Encapture,inc.com_api_i5list,inc.com_api_i5list,11,blog/,False,,
corsicatech.com,services_other,us,Corsica Technologies,inc.com_api_i5list,inc.com_api_i5list,259,blog/,True,,
glidefast.com,services_other,us,GlideFast Consulting,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
inboxhealth.com,health,us,Inbox Health Corp.,inc.com_api_i5list,inc.com_api_i5list,14,blog.,False,,
bellabeat.com,health,us,Bellabeat,yc_directory,yc_directory,188,blog/,True,,
aspenfunds.us,fintech_insurance,us,Aspen Funds,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
shipblu.com,services_other,us,ShipBlu,yc_directory,yc_directory,0,,False,,
prevu.com,services_other,us,Prevu,inc.com_api_i5list,inc.com_api_i5list,260,blog/,True,,
aspora.com,fintech_insurance,eu,Aspora,yc_directory,yc_directory,0,,False,,
sequentur.com,services_other,us,Sequentur,inc.com_api_i5list,inc.com_api_i5list,5,blog/,False,,
competitivehealth.com,health,us,Competitive Health,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
kestersearch.com,services_other,us,Kester Search Group,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
